,audio_file,annotation_file,annotation,start_time,end_time,low_f,high_f,View,Low Freq (Hz),Annotation,Selection,Begin Time (s),End Time (s),Channel,High Freq (Hz)
320,./audio_data\New_data\PIKARU14_20240729_120002.wav,./raven_data\New_data\PIKARU14_20240729_120002.Table.1.selections.txt,PIKA,564.307942239,564.401340028,2154.158,4413.397,Spectrogram 1,,,2,,,1,
321,./audio_data\New_data\PIKARU14_20240729_120002.wav,./raven_data\New_data\PIKARU14_20240729_120002.Table.1.selections.txt,PIKA,570.447982052,570.532731897,1943.996,4045.614,Spectrogram 1,,,3,,,1,
322,./audio_data\New_data\PIKARU15_20240727_164002.wav,./raven_data\New_data\PIKARU15_20240727_164002.Table.1.selections.txt,PIKA,78.211077493,78.323500757,3257.507,4571.018,Spectrogram 1,,,1,,,1,
323,./audio_data\New_data\PIKARU15_20240731_150002.wav,./raven_data\New_data\PIKARU15_20240731_150002.Table.1.selections.txt,PIKA,590.794460352,590.867840585,1786.375,2994.805,Spectrogram 1,,,1,,,1,
324,./audio_data\New_data\PIKARU1_20240724_125002.wav,./raven_data\New_data\PIKARU1_20240724_125002.Table.1.selections.txt,PIKA,555.930835753,556.062284492,2049.077,3887.993,Spectrogram 1,,,1,,,1,
325,./audio_data\New_data\PIKARU1_20240724_125002.wav,./raven_data\New_data\PIKARU1_20240724_125002.Table.1.selections.txt,PIKA,559.824139871,559.953859022,1970.267,3677.831,Spectrogram 1,,,2,,,1,
326,./audio_data\New_data\PIKARU1_20240724_125002.wav,./raven_data\New_data\PIKARU1_20240724_125002.Table.1.selections.txt,PIKA,567.737008081,567.833865047,1970.267,3520.21,Spectrogram 1,,,3,,,1,
327,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,0.305290294,0.610580589,2155.102,6073.469,Spectrogram 1,,,1,,,1,
328,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,2.246389777,2.533453785,2057.143,6759.184,Spectrogram 1,,,2,,,1,
329,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,4.260394405,4.501892698,2057.143,7053.061,Spectrogram 1,,,3,,,1,
330,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,6.03290074,6.26528589,2155.102,7444.898,Spectrogram 1,,,4,,,1,
331,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,7.768954503,8.160819657,2448.98,8032.653,Spectrogram 1,,,5,,,1,
332,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,10.234059715,10.562132867,2546.939,7248.98,Spectrogram 1,,,6,,,1,
333,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,12.193385484,12.548798066,2155.102,7444.898,Spectrogram 1,,,7,,,1,
334,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,14.66760384,15.064025565,2546.939,7053.061,Spectrogram 1,,,8,,,1,
335,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,16.932219903,17.292189056,2448.98,7738.776,Spectrogram 1,,,9,,,1,
336,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,19.893991415,20.240290853,2155.102,8326.531,Spectrogram 1,,,10,,,1,
337,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,21.466008601,21.739402895,1763.265,6857.143,Spectrogram 1,,,11,,,1,
338,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,23.320533225,23.625823519,2253.061,7346.939,Spectrogram 1,,,12,,,1,
339,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,25.284415566,25.525913858,2057.143,7542.857,Spectrogram 1,,,13,,,1,
340,./audio_data\New_data\PIKARU20_20240807_104002.wav,./raven_data\New_data\PIKARU20_20240807_104002.Table.1.selections.txt,CONF,27.90444421,28.086707073,1371.429,7248.98,Spectrogram 1,,,14,,,1,
341,./audio_data\New_data\PIKARU23_20240809_183002.wav,./raven_data\New_data\PIKARU23_20240809_183002.Table.1.selections.txt,PIKA,186.942690419,187.023981087,2338.05,3546.48,Spectrogram 1,,,1,,,1,
342,./audio_data\New_data\PIKARU2_20240718_173002.wav,./raven_data\New_data\PIKARU2_20240718_173002.Table.1.selections.txt,PIKA,557.226218574,557.302044815,1549.943,2653.292,Spectrogram 1,,,1,,,1,
343,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,89.841276736,89.921994993,1576.213,3047.346,Spectrogram 1,,,1,,,1,
344,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,301.123658276,301.197038509,1996.537,3730.371,Spectrogram 1,,,2,,,1,
345,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,349.119770013,349.207826293,1838.915,3362.588,Spectrogram 1,,,3,,,1,
346,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,353.808766905,353.916391246,1786.375,3415.129,Spectrogram 1,,,4,,,1,
347,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,366.479087144,366.58181947,1996.537,3362.588,Spectrogram 1,,,5,,,1,
348,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,371.138731942,371.246356284,1838.915,3520.21,Spectrogram 1,,,7,,,1,
349,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,376.091897673,376.194629999,1838.915,3310.048,Spectrogram 1,,,8,,,1,
350,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,381.624767245,381.734837594,1733.835,3362.588,Spectrogram 1,,,9,,,1,
351,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,362.6225724,362.733647235,1553.957,3539.568,Spectrogram 1,,,10,,,1,
352,./audio_data\New_data\PIKARU3_20240724_101002.wav,./raven_data\New_data\PIKARU3_20240724_101002.Table.1.selections.txt,PIKA,357.966052494,358.073761424,2015.475,3569.431,Spectrogram 1,,,11,,,1,
353,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,287.051489217,287.166451582,2089.888,3404.494,Spectrogram 1,,,1,,,1,
354,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,384.609169802,384.702118098,1811.465,3527.589,Spectrogram 1,,,2,,,1,
355,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,392.409488575,392.497544855,1763.794,3479.919,Spectrogram 1,,,3,,,1,
356,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,448.794859647,448.882915927,1859.135,3432.249,Spectrogram 1,,,4,,,1,
357,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,460.114983599,460.183471816,2240.496,3432.249,Spectrogram 1,,,5,,,1,
358,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,499.318373103,499.394199344,2121.32,3122.393,Spectrogram 1,,,6,,,1,
359,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,503.852048501,503.942550789,1859.135,3146.228,Spectrogram 1,,,7,,,1,
360,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,508.011484711,508.106879014,1859.135,3289.238,Spectrogram 1,,,8,,,1,
361,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,511.564310995,511.652367274,1859.135,3098.558,Spectrogram 1,,,9,,,1,
362,./audio_data\New_data\PIKARU5_20240724_115002.wav,./raven_data\New_data\PIKARU5_20240724_115002.Table.1.selections.txt,PIKA,521.157553461,521.250501757,1787.63,3170.063,Spectrogram 1,,,10,,,1,
363,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,0.479417523,0.61394795,1733.835,3099.886,Spectrogram 1,,,1,,,1,
364,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,2.587876219,2.693054553,2049.077,3257.507,Spectrogram 1,,,2,,,1,
365,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,3.112544885,3.242183297,1891.456,3152.427,Spectrogram 1,,,3,,,1,
366,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,6.472136555,6.58709892,2101.618,3467.669,Spectrogram 1,,,4,,,1,
367,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,6.730190374,6.869612817,1943.996,2889.724,Spectrogram 1,,,5,,,1,
368,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,9.757124987,9.898993438,1838.915,3152.427,Spectrogram 1,,,6,,,1,
369,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,12.217808802,12.335217175,2101.618,3310.048,Spectrogram 1,,,7,,,1,
370,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,17.141622439,17.249246781,1943.996,3362.588,Spectrogram 1,,,8,,,1,
371,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,17.754347385,17.86930975,1917.726,3441.399,Spectrogram 1,,,9,,,1,
372,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,40.481428564,40.611066975,1746.13,3455.108,Spectrogram 1,,,10,,,1,
373,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,46.921767017,47.022053336,1746.13,2897.833,Spectrogram 1,,,11,,,1,
374,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,51.901838833,51.997233136,1820.433,2823.529,Spectrogram 1,,,12,,,1,
375,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,55.656460757,55.754301068,1764.706,2842.105,Spectrogram 1,,,13,,,1,
376,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,60.320997571,60.455527999,1597.523,2786.378,Spectrogram 1,,,14,,,1,
377,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,65.279055317,65.391571675,2006.192,3306.502,Spectrogram 1,,,15,,,1,
378,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,67.257875602,67.360607928,1746.13,2934.985,Spectrogram 1,,,16,,,1,
379,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,69.280724026,69.383456352,1783.282,3157.895,Spectrogram 1,,,18,,,1,
380,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,71.880830284,71.98356261,1857.585,2749.226,Spectrogram 1,,,19,,,1,
381,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,73.541669558,73.659077931,1931.889,3046.44,Spectrogram 1,,,20,,,1,
382,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,78.304046683,78.414117033,1560.372,2934.985,Spectrogram 1,,,21,,,1,
383,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,81.973058335,82.046438568,1894.737,3157.895,Spectrogram 1,,,22,,,1,
384,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,86.635149141,86.767233561,1857.585,3343.653,Spectrogram 1,,,23,,,1,
385,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,87.904627173,88.007359499,1783.282,2972.136,Spectrogram 1,,,24,,,1,
386,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,90.778686301,90.905878705,1857.585,3566.563,Spectrogram 1,,,25,,,1,
387,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,93.481524885,93.594041242,1857.585,2934.985,Spectrogram 1,,,26,,,1,
388,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,94.755894932,94.873303305,1894.737,3492.26,Spectrogram 1,,,27,,,1,
389,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,99.914525315,100.039271711,1857.585,3529.412,Spectrogram 1,,,28,,,1,
390,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,106.291267567,106.384215862,1820.433,3232.198,Spectrogram 1,,,29,,,1,
391,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,114.994163206,115.133585649,1783.282,3455.108,Spectrogram 1,,,30,,,1,
392,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,117.229814306,117.349668687,1746.13,2934.985,Spectrogram 1,,,31,,,1,
393,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,123.660368729,123.755763031,2154.799,3417.957,Spectrogram 1,,,32,,,1,
394,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,149.353168372,149.448562675,2448.558,3823.171,Spectrogram 1,,,34,,,1,
395,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,169.655098802,169.792075237,2080.495,3083.591,Spectrogram 1,,,35,,,1,
396,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,172.157364748,172.284557152,1634.675,3046.44,Spectrogram 1,,,36,,,1,
397,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,175.488827329,175.606235702,1820.433,3195.046,Spectrogram 1,,,37,,,1,
398,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,179.094242779,179.23611123,1894.737,3083.591,Spectrogram 1,,,38,,,1,
399,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,183.636479205,183.778347655,1894.737,3269.35,Spectrogram 1,,,39,,,1,
400,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,189.431071607,189.575386066,1857.585,3232.198,Spectrogram 1,,,40,,,1,
401,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,221.150900345,221.253632671,2154.799,3640.867,Spectrogram 1,,,41,,,1,
402,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,311.768150133,311.890450522,2006.192,4160.991,Spectrogram 1,,,42,,,1,
403,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,387.540692795,387.682561246,1820.433,3009.288,Spectrogram 1,,,43,,,1,
404,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,499.19360939,499.298787724,2266.254,3417.957,Spectrogram 1,,,44,,,1,
405,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,503.104775811,503.192832091,2080.495,3455.108,Spectrogram 1,,,45,,,1,
406,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,507.240974947,507.346153281,2041.834,3676.508,Spectrogram 1,,,46,,,1,
407,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,507.754636578,507.828016811,2377.709,3603.715,Spectrogram 1,,,47,,,1,
408,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,515.816744136,515.907246423,2005.33,3528.549,Spectrogram 1,,,49,,,1,
409,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,544.151232169,544.268640542,1783.282,3417.957,Spectrogram 1,,,51,,,1,
410,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,547.741971573,547.844703899,1931.889,3046.44,Spectrogram 1,,,52,,,1,
411,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,551.107678262,551.210410588,1839.009,2916.409,Spectrogram 1,,,53,,,1,
412,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,554.243460221,554.329070492,1857.585,2972.136,Spectrogram 1,,,54,,,1,
413,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,557.154209465,557.249603768,1783.282,2897.833,Spectrogram 1,,,55,,,1,
414,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,560.189705105,560.2826534,1801.858,2953.56,Spectrogram 1,,,56,,,1,
415,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,563.093116326,563.210524699,1820.433,3083.591,Spectrogram 1,,,57,,,1,
416,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,566.116381927,566.209330223,1820.433,2897.833,Spectrogram 1,,,58,,,1,
417,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,569.122525474,569.23748784,1708.978,3009.288,Spectrogram 1,,,59,,,1,
418,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,572.106654952,572.204495262,1913.313,2842.105,Spectrogram 1,,,60,,,1,
419,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,575.191070747,575.310925128,1746.13,2897.833,Spectrogram 1,,,61,,,1,
420,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,579.143819301,579.261227674,2619.195,3993.808,Spectrogram 1,,,62,,,1,
421,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,583.363182701,583.475699058,1708.978,2749.226,Spectrogram 1,,,63,,,1,
422,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,587.725637555,587.860167983,1504.644,2730.65,Spectrogram 1,,,64,,,1,
423,./audio_data\New_data\PIKARU6_20240722_114002.wav,./raven_data\New_data\PIKARU6_20240722_114002.Table.1.selections.txt,PIKA,365.695875719,365.827145977,1812.95,3366.906,Spectrogram 1,,,65,,,1,
424,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,71.086959531,71.189870057,2080.495,3380.805,Spectrogram 1,,,1,,,1,
425,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,78.336530482,78.442035391,2117.647,3343.653,Spectrogram 1,,,2,,,1,
426,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,83.091169762,83.201863438,2006.192,3678.019,Spectrogram 1,,,3,,,1,
427,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,90.590666278,90.680604889,2749.226,4086.687,Spectrogram 1,,,4,,,1,
428,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,95.364331034,95.471565532,1820.433,2674.923,Spectrogram 1,,,5,,,1,
429,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,106.342030384,106.435428173,1876.161,2730.65,Spectrogram 1,,,6,,,1,
430,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,111.634571744,111.748724597,2099.071,3622.291,Spectrogram 1,,,7,,,1,
431,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,115.538253394,115.642028715,2080.495,3789.474,Spectrogram 1,,,9,,,1,
432,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,119.184226331,119.291460829,2117.647,3715.17,Spectrogram 1,,,10,,,1,
433,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,127.168007676,127.26832382,2080.495,3603.715,Spectrogram 1,,,11,,,1,
434,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,133.757740546,133.896107641,1560.372,3046.44,Spectrogram 1,,,12,,,1,
435,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,314.438643657,314.542418977,1801.858,3102.167,Spectrogram 1,,,13,,,1,
436,./audio_data\New_data\PIKARU7_20240722_110002.wav,./raven_data\New_data\PIKARU7_20240722_110002.Table.1.selections.txt,PIKA,318.302544767,318.440911862,1857.585,3269.35,Spectrogram 1,,,14,,,1,
