file,start_time,end_time,PIKA
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,274.12,274.42,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,134.64,134.94,True
./audio_data\New_data\PIKARU1_20240724_125002.wav,279.62,279.92,False
./audio_data\New_data\PIKARU2_20240718_173002.wav,324.06,324.36,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,91.08,91.38,False
./audio_data\New_data\PIKARU15_20240727_164002.wav,180.18,180.48,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,92.62,92.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-254641-T1_20210628_070000.mp3,133.54,133.84,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,418.66,418.96,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210616_090000.mp3,127.16,127.46,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,594.66,594.9599999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,98.56,98.86,True
./audio_data\Original_data\PIKARU15_20240729_113002.wav,294.8,295.1,False
./audio_data\Original_data\STE-038.wav,214.94,215.24,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,86.9,87.2,False
./audio_data\New_data\PIKARU5_20240724_115002.wav,372.24,372.54,False
./audio_data\New_data\PIKARU13_20240730_135002.wav,509.08,509.38,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,30.36,30.66,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,227.26,227.56,True
./audio_data\Original_data\PIKARU12_20240729_094002.wav,533.06,533.3599999999999,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,90.86,91.16,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,150.04,150.34,False
./audio_data\New_data\PIKARU14_20240729_120002.wav,458.92,459.22,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210616_061500.mp3,184.58,184.88,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,548.9,549.1999999999999,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,86.24,86.53999999999999,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,237.6,237.9,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,147.84,148.14,True
./audio_data\Original_data\PIKARU7_20240719_085002.wav,172.04,172.34,False
./audio_data\Original_data\PIKARU15_20240728_110002.wav,479.82,480.12,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,106.26,106.56,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,109.12,109.42,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,254.98,255.28,True
./audio_data\Original_data\PIKARU5_20240726_142002.wav,442.86,443.16,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,114.62,114.92,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,343.2,343.5,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,0.44,0.74,True
./audio_data\Original_data\PIKARU7_20240719_085002.wav,405.46,405.76,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,33.22,33.52,False
./audio_data\Original_data\PIKARU8_20240722_145002.wav,198.88,199.18,True
./audio_data\Original_data\PIKARU14_20240726_191002.wav,350.9,351.2,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,174.24,174.54000000000002,True
./audio_data\Original_data\PIKARU24_20240810_093002.wav,554.62,554.92,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,80.52,80.82,True
./audio_data\Original_data\PIKARU25_20240811_131002.wav,183.26,183.56,False
./audio_data\Original_data\Pika_Camp_recording_2.wav,52.8,53.1,False
./audio_data\Original_data\STE-045.wav,47.08,47.38,False
./audio_data\Original_data\PIKARU25_20240811_131002.wav,381.48,381.78,False
./audio_data\Original_data\PIKARU14_20240731_162002.wav,103.4,103.7,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,117.04,117.34,True
./audio_data\Original_data\STE-045.wav,0.88,1.18,True
./audio_data\Original_data\PIKARU10_20240720_182002.wav,127.16,127.46,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,233.64,233.94,False
./audio_data\Original_data\STE-038.wav,344.08,344.38,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,527.78,528.0799999999999,False
./audio_data\Original_data\PIKARU5_20240719_150002.wav,253.22,253.52,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210704_034500.mp3,87.12,87.42,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,472.12,472.42,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,249.92,250.22,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,595.32,595.62,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,318.34,318.64,True
./audio_data\Original_data\STE-047.wav,4.62,4.92,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,310.64,310.94,True
./audio_data\Original_data\PIKARU25_20240811_131002.wav,474.1,474.4,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,452.54,452.84,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,268.84,269.14,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,246.18,246.48,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,473.44,473.74,True
./audio_data\New_data\PIKARU7_20240722_110002.wav,387.42,387.72,True
./audio_data\New_data\PIKARU6_20240722_114002.wav,566.06,566.3599999999999,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,151.58,151.88000000000002,True
./audio_data\New_data\PIKARU9_20240719_124002.wav,63.8,64.1,False
./audio_data\Original_data\STE-047.wav,97.9,98.2,True
./audio_data\Original_data\PIKARU21_20240812_161002.wav,429.22,429.52,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,475.86,476.16,False
./audio_data\Original_data\PIKARU23_20240813_084002.wav,53.24,53.54,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,266.42,266.72,True
./audio_data\Original_data\PIKARU6_20240724_135002.wav,408.98,409.28,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,537.24,537.54,False
./audio_data\New_data\PIKARU7_20240722_110002.wav,445.5,445.8,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,59.4,59.7,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,231.66,231.96,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,419.98,420.28,True
./audio_data\Original_data\PIKARU25_20240811_190002.wav,523.82,524.12,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,63.8,64.1,True
./audio_data\New_data\PIKARU23_20240809_183002.wav,411.84,412.14,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,89.54,89.84,False
./audio_data\Original_data\PIKARU1_20240718_175002.wav,579.26,579.56,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T3_20210607_030000.mp3,48.4,48.7,True
./audio_data\Original_data\PIKARU3_20240721_124002.wav,464.64,464.94,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,283.8,284.1,True
./audio_data\Original_data\PIKARU25_20240810_083002.wav,531.74,532.04,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,448.8,449.1,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,382.14,382.44,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,153.12,153.42000000000002,True
./audio_data\Original_data\PIKARU4_20240722_113002.wav,52.58,52.88,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,291.5,291.8,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,128.26,128.56,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,260.04,260.34000000000003,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210612_080000.mp3,208.34,208.64,True
./audio_data\Original_data\PIKARU25_20240811_190002.wav,164.34,164.64,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,468.38,468.68,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248919-T2_20210617_061500.mp3,262.02,262.32,True
./audio_data\Original_data\PIKARU7_20240724_162002.wav,451.44,451.74,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,175.78,176.08,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,275.66,275.96000000000004,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,587.62,587.92,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,293.92,294.22,False
./audio_data\Original_data\PIKARU14_20240728_102002.wav,268.84,269.14,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,238.04,238.34,True
./audio_data\Original_data\Pika_Camp_recording_3.wav,29.7,30.0,True
./audio_data\New_data\PIKARU11_20240727_104002.wav,166.98,167.28,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,317.68,317.98,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,53.9,54.2,False
./audio_data\Original_data\PIKARU25_20240809_151002.wav,524.48,524.78,False
./audio_data\New_data\PIKARU6_20240718_181002.wav,206.58,206.88,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,529.98,530.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,70.4,70.7,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210702_051500.mp3,30.14,30.44,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,347.82,348.12,False
./audio_data\Original_data\PIKARU22_20240813_085002.wav,120.56,120.86,False
./audio_data\Original_data\PIKARU3_20240721_124002.wav,364.54,364.84,False
./audio_data\Original_data\PIKARU12_20240728_095002.wav,180.4,180.7,False
./audio_data\Original_data\PIKARU15_20240726_194002.wav,139.92,140.22,True
./audio_data\Original_data\PIKARU9_20240724_125002.wav,586.52,586.8199999999999,True
./audio_data\Original_data\PIKARU4_20240724_192002.wav,7.92,8.22,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,228.8,229.1,True
./audio_data\Original_data\PIKARU15_20240729_113002.wav,529.54,529.8399999999999,False
./audio_data\Original_data\PIKARU15_20240728_110002.wav,511.06,511.36,False
./audio_data\Original_data\STE-039.wav,194.48,194.78,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,268.62,268.92,False
./audio_data\Original_data\PIKARU1_20240725_135002.wav,168.08,168.38000000000002,False
./audio_data\Original_data\PIKARU23_20240809_192002.wav,389.84,390.14,False
./audio_data\Original_data\PIKARU11_20240731_100002.wav,570.68,570.9799999999999,True
./audio_data\New_data\PIKARU8_20240720_133002.wav,205.48,205.78,False
./audio_data\Original_data\PIKARU25_20240810_083002.wav,50.38,50.68,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,406.34,406.64,True
./audio_data\Original_data\PIKARU9_20240725_162002.wav,130.02,130.32000000000002,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,596.42,596.7199999999999,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,518.32,518.62,True
./audio_data\Original_data\PIKARU10_20240724_133002.wav,221.98,222.28,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210616_080000.mp3,76.34,76.64,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,215.6,215.9,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,172.48,172.78,True
./audio_data\Original_data\STE-047.wav,58.96,59.26,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,254.54,254.84,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T2_20210621_030000.mp3,72.82,73.11999999999999,True
./audio_data\Original_data\PIKARU3_20240721_124002.wav,456.28,456.58,True
./audio_data\Original_data\PIKARU8_20240719_081002.wav,3.74,4.04,True
./audio_data\Original_data\PIKARU14_20240801_100002.wav,356.84,357.14,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,559.24,559.54,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,467.5,467.8,True
./audio_data\Original_data\PIKARU25_20240811_190002.wav,42.46,42.76,False
./audio_data\New_data\PIKARU8_20240720_133002.wav,178.2,178.5,True
./audio_data\New_data\PIKARU12_20240726_191002.wav,3.96,4.26,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,142.56,142.86,False
./audio_data\Original_data\STE-038.wav,99.88,100.18,False
./audio_data\Original_data\PIKARU22_20240810_113002.wav,72.82,73.11999999999999,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T4_20210628_043000.mp3,163.46,163.76000000000002,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,143.66,143.96,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,148.06,148.36,True
./audio_data\New_data\PIKARU6_20240718_181002.wav,189.86,190.16000000000005,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,334.62,334.92,True
./audio_data\Original_data\PIKARU8_20240722_145002.wav,158.18,158.48000000000002,False
./audio_data\Original_data\PIKARU12_20240727_121002.wav,49.94,50.24,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,167.2,167.5,True
./audio_data\Original_data\PIKARU5_20240719_150002.wav,28.82,29.12,False
./audio_data\Original_data\PIKARU23_20240810_095002.wav,8.36,8.66,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,275.88,276.18,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,275.44,275.74,False
./audio_data\New_data\PIKARU13_20240730_135002.wav,16.5,16.8,False
./audio_data\Original_data\PIKARU5_20240727_094002.wav,235.18,235.48,False
./audio_data\New_data\PIKARU12_20240726_191002.wav,305.8,306.1,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,396.66,396.96,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,150.48,150.78,True
./audio_data\Original_data\PIKARU1_20240718_175002.wav,270.6,270.90000000000003,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,567.82,568.12,False
./audio_data\New_data\PIKARU10_20240726_122002.wav,336.16,336.46000000000004,False
./audio_data\Original_data\PIKARU15_20240729_113002.wav,42.24,42.54,False
./audio_data\Original_data\PIKARU23_20240808_202002.wav,188.1,188.4,False
./audio_data\Original_data\PIKARU3_20240725_154002.wav,101.86,102.16,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-266936-T3_20210703_030000.mp3,189.64,189.94,False
./audio_data\Original_data\STE-043.wav,57.64,57.94,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,128.7,129.0,False
./audio_data\Original_data\PIKARU4_20240720_141002.wav,14.08,14.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T4_20210610_060000.mp3,101.42,101.72,True
./audio_data\Original_data\PIKARU10_20240719_150002.wav,97.46,97.76,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,229.02,229.32,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,154.88,155.18,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,370.04,370.34,False
./audio_data\Original_data\PIKARU15_20240728_110002.wav,87.12,87.42,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210615_044500.mp3,163.24,163.54000000000002,False
./audio_data\Original_data\PIKARU14_20240728_102002.wav,496.1,496.4,False
./audio_data\Original_data\PIKARU10_20240719_150002.wav,363.88,364.18,False
./audio_data\Original_data\PIKARU10_20240724_133002.wav,19.36,19.66,False
./audio_data\New_data\PIKARU14_20240731_124002.wav,355.52,355.82,False
./audio_data\Original_data\PIKARU12_20240731_110002.wav,350.68,350.98,False
./audio_data\Original_data\STE-044.wav,76.78,77.08,False
./audio_data\Original_data\PIKARU9_20240724_125002.wav,579.7,580.0,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-248350-S2_20210708_064500.mp3,216.7,217.0,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,301.84,302.14,False
./audio_data\Original_data\PIKARU6_20240724_135002.wav,337.26,337.56,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,135.08,135.38000000000002,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T3_20210607_030000.mp3,36.96,37.26,True
./audio_data\Original_data\PIKARU13_20240728_123002.wav,519.2,519.5,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,205.48,205.78,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210607_034500.mp3,163.02,163.32000000000002,True
./audio_data\Original_data\STE-047.wav,142.34,142.64,False
./audio_data\Original_data\PIKARU5_20240726_142002.wav,520.08,520.38,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,68.42,68.72,True
./audio_data\Original_data\PIKARU15_20240726_194002.wav,21.34,21.64,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T1_20210613_033000.mp3,119.68,119.98,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-258111-T2_20210623_050000.mp3,91.08,91.38,True
./audio_data\Original_data\PIKARU1_20240725_135002.wav,366.96,367.26,False
./audio_data\Original_data\STE-038.wav,361.68,361.98,False
./audio_data\Original_data\PIKARU25_20240809_100002.wav,87.12,87.42,False
./audio_data\Original_data\PIKARU25_20240808_193002.wav,575.3,575.5999999999999,True
./audio_data\Original_data\PIKARU2_20240724_090002.wav,291.94,292.24,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,35.64,35.94,True
./audio_data\Original_data\PIKARU12_20240729_094002.wav,209.66,209.96,False
./audio_data\New_data\PIKARU9_20240719_124002.wav,79.86,80.16,False
./audio_data\Original_data\PIKARU12_20240731_110002.wav,387.2,387.5,False
./audio_data\Original_data\PIKARU6_20240719_120002.wav,584.1,584.4,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-261611-S3_20210615_074500.mp3,8.14,8.440000000000001,True
./audio_data\New_data\PIKARU5_20240724_115002.wav,499.18,499.48,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T2_20210615_070000.mp3,110.22,110.52,False
./audio_data\Original_data\PIKARU9_20240720_102002.wav,123.86,124.16,True
./audio_data\Original_data\PIKARU25_20240811_190002.wav,10.12,10.42,False
./audio_data\Original_data\PIKARU9_20240725_162002.wav,432.08,432.38,False
./audio_data\Original_data\PIKARU4_20240724_192002.wav,163.9,164.20000000000002,True
./audio_data\Original_data\PIKARU2_20240725_170002.wav,205.04,205.34,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210707_033000.mp3,232.76,233.06,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T1_20210701_070000.mp3,126.28,126.58,False
./audio_data\Original_data\PIKARU2_20240724_090002.wav,448.8,449.1,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,465.52,465.82,False
./audio_data\CWS\CWS-NOR_YTHEMP-SEM-288569-T2_20210704_034500.mp3,248.82,249.12,False
./audio_data\Original_data\PIKARU7_20240724_162002.wav,445.94,446.24,False
./audio_data\New_data\PIKARU6_20240722_114002.wav,481.14,481.44,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,152.02,152.32000000000002,False
./audio_data\CWS\CWS-NOR_EG-CARIB-A3_20190718_074500.mp3,90.64,90.94,True
./audio_data\Original_data\PIKARU3_20240721_124002.wav,473.0,473.3,False
./audio_data\Original_data\PIKARU7_20240722_171002.wav,282.48,282.78000000000003,True
./audio_data\Original_data\PIKARU6_20240721_140002.wav,481.36,481.66,True
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-272275-T5_20210703_051500.mp3,54.78,55.08,True
./audio_data\Original_data\PIKARU14_20240728_102002.wav,261.8,262.1,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,545.6,545.9,False
./audio_data\New_data\PIKARU3_20240724_101002.wav,418.0,418.3,False
./audio_data\CWS\CWS-NOR_YTHEMP-YSL-259270-T3_20210704_083000.mp3,208.12,208.42,True
./audio_data\Original_data\PIKARU6_20240721_140002.wav,528.66,528.9599999999999,False
./audio_data\Original_data\PIKARU8_20240719_081002.wav,296.78,297.08,True
./audio_data\Original_data\PIKARU3_20240720_112002.wav,145.86,146.16000000000005,False
./audio_data\Original_data\PIKARU3_20240720_112002.wav,90.86,91.16,False
./audio_data\Original_data\PIKARU6_20240721_140002.wav,463.98,464.28,True
./audio_data\Original_data\PIKARU14_20240729_163002.wav,526.68,526.9799999999999,False
